date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2016-11-14T19:30:00,Dallas Mavericks,Nicolás Brussino,Reserve,8.133333333333333,2,3,0.667,1,2,0.5,0,0,,0,2,2,1,0,1,1,0,5,8.0
2016-11-14T19:30:00,Dallas Mavericks,Salah Mejri,Reserve,10.166666666666666,0,0,,0,0,,2,2,1.0,0,0,0,0,0,2,0,1,2,-3.0
2016-11-14T19:30:00,Dallas Mavericks,Dwight Powell,Reserve,18.3,2,8,0.25,0,0,,2,2,1.0,1,3,4,0,1,1,2,1,6,-14.0
2016-11-14T19:30:00,Dallas Mavericks,A.J. Hammons,Reserve,3.05,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,3.0
2016-11-14T19:30:00,Dallas Mavericks,Seth Curry,Reserve,30.5,4,12,0.33299999999999996,1,7,0.14300000000000002,0,0,,2,3,5,3,1,0,1,0,9,-20.0
2016-11-14T19:30:00,Dallas Mavericks,Andrew Bogut,Starter,20.33333333333333,2,2,1.0,0,0,,0,0,,4,5,9,1,0,1,1,4,4,0.0
2016-11-14T19:30:00,Dallas Mavericks,Dorian Finney-Smith,Starter,21.35,2,4,0.5,0,1,0.0,0,0,,1,2,3,2,2,0,2,4,4,0.0
2016-11-14T19:30:00,Dallas Mavericks,J.J. Barea,Starter,33.55,8,16,0.5,1,5,0.2,0,0,,0,1,1,4,0,0,0,0,17,-16.0
2016-11-14T19:30:00,Dallas Mavericks,Justin Anderson,Reserve,23.38333333333333,0,11,0.0,0,5,0.0,0,0,,3,4,7,2,1,0,0,3,0,-3.0
2016-11-14T20:00:00,Boston Celtics,Amir Johnson,Starter,26.43333333333333,3,7,0.429,1,3,0.33299999999999996,2,2,1.0,2,3,5,4,0,0,0,6,9,-1.0
2016-11-14T20:00:00,Houston Rockets,K.J. McDaniels,Reserve,6.1,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,0,0,1,1,3,1.0
2016-11-14T20:00:00,Boston Celtics,Jonas Jerebko,Reserve,19.316666666666666,2,6,0.33299999999999996,0,3,0.0,0,0,,0,2,2,0,0,0,0,2,4,-1.0
2016-11-14T20:00:00,Boston Celtics,Jaylen Brown,Reserve,17.283333333333335,3,5,0.6,0,0,,2,2,1.0,4,0,4,1,2,0,1,1,8,-2.0
2016-11-14T20:00:00,Boston Celtics,Terry Rozier,Reserve,12.2,3,7,0.429,1,4,0.25,0,0,,1,1,2,0,0,0,0,2,7,-10.0
2016-11-14T20:00:00,Boston Celtics,Jordan Mickey,Reserve,9.15,0,2,0.0,0,0,,1,2,0.5,1,3,4,1,1,0,2,2,1,-5.0
2016-11-14T20:00:00,Boston Celtics,James Young,Reserve,6.1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3.0
2016-11-14T20:00:00,Boston Celtics,Tyler Zeller,Reserve,5.083333333333333,0,2,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-5.0
2016-11-14T20:00:00,Houston Rockets,Corey Brewer,Reserve,14.233333333333333,1,2,0.5,0,1,0.0,2,2,1.0,1,3,4,0,0,1,3,3,4,0.0
2016-11-14T20:00:00,Houston Rockets,Montrezl Harrell,Reserve,6.1,1,3,0.33299999999999996,0,0,,0,1,0.0,0,1,1,1,1,0,1,0,2,1.0
2016-11-14T20:00:00,New Orleans Pelicans,Ömer Aşık,Starter,12.2,2,2,1.0,0,0,,0,0,,1,3,4,0,0,0,0,0,4,-2.0
2016-11-14T20:00:00,New Orleans Pelicans,Anthony Davis,Starter,38.63333333333333,7,22,0.318,0,1,0.0,11,13,0.846,1,15,16,0,4,2,7,2,25,0.0
2016-11-14T20:00:00,New Orleans Pelicans,Tim Frazier,Starter,29.48333333333333,2,5,0.4,0,2,0.0,6,8,0.75,1,2,3,6,1,0,3,0,10,-4.0
2016-11-14T20:00:00,New Orleans Pelicans,Dante Cunningham,Starter,23.38333333333333,2,4,0.5,1,3,0.33299999999999996,0,0,,0,1,1,0,0,0,1,1,5,-9.0
2016-11-14T20:00:00,New Orleans Pelicans,Buddy Hield,Starter,21.35,2,7,0.28600000000000003,1,4,0.25,0,0,,0,2,2,3,0,0,0,2,5,-3.0
2016-11-14T20:00:00,New Orleans Pelicans,Solomon Hill,Reserve,31.516666666666666,2,5,0.4,1,4,0.25,4,4,1.0,1,6,7,1,1,0,2,5,9,7.0
2016-11-14T20:00:00,New Orleans Pelicans,Langston Galloway,Reserve,31.516666666666666,8,14,0.5710000000000001,3,5,0.6,2,2,1.0,0,1,1,3,2,0,2,3,21,2.0
2016-11-14T20:00:00,New Orleans Pelicans,Terrence Jones,Reserve,29.48333333333333,7,12,0.583,0,1,0.0,1,3,0.33299999999999996,3,7,10,1,1,2,0,2,15,5.0
2016-11-14T20:00:00,New Orleans Pelicans,Archie Goodwin,Reserve,15.25,1,4,0.25,0,1,0.0,6,6,1.0,0,0,0,1,0,0,0,1,8,6.0
2016-11-14T20:00:00,Boston Celtics,Avery Bradley,Starter,34.56666666666667,7,17,0.41200000000000003,3,8,0.375,2,2,1.0,1,9,10,1,0,0,2,4,19,2.0
2016-11-14T20:00:00,New Orleans Pelicans,Alexis Ajinça,Reserve,6.1,2,4,0.5,0,0,,0,0,,1,1,2,1,0,0,1,1,4,3.0
2016-11-14T20:00:00,Houston Rockets,Bobby Brown,Reserve,4.066666666666666,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,1.0
2016-11-14T20:00:00,Boston Celtics,Kelly Olynyk,Starter,35.583333333333336,1,8,0.125,1,7,0.14300000000000002,2,2,1.0,0,8,8,1,0,0,2,6,5,10.0
2016-11-14T20:00:00,Philadelphia 76ers,Dario Šarić,Starter,24.4,4,11,0.364,1,3,0.33299999999999996,2,2,1.0,1,5,6,2,0,0,0,0,11,-17.0
2016-11-14T20:00:00,Houston Rockets,Tyler Ennis,Reserve,14.233333333333333,3,6,0.5,2,2,1.0,0,0,,0,0,0,1,1,0,2,2,8,4.0
2016-11-14T20:00:00,Boston Celtics,Isaiah Thomas,Starter,36.6,13,29,0.44799999999999995,3,10,0.3,8,10,0.8,0,3,3,7,2,0,1,3,37,13.0
2016-11-14T20:00:00,Philadelphia 76ers,Sergio Rodríguez,Starter,27.45,1,8,0.125,0,1,0.0,0,0,,0,2,2,6,1,1,1,0,2,-17.0
2016-11-14T20:00:00,Philadelphia 76ers,Joel Embiid,Starter,22.36666666666667,6,10,0.6,0,2,0.0,1,1,1.0,2,8,10,1,1,2,6,5,13,3.0
2016-11-14T20:00:00,Philadelphia 76ers,Robert Covington,Starter,14.233333333333333,1,7,0.14300000000000002,1,6,0.16699999999999998,4,4,1.0,0,1,1,0,0,0,0,4,7,-16.0
2016-11-14T20:00:00,Philadelphia 76ers,Nik Stauskas,Reserve,29.48333333333333,4,9,0.444,1,5,0.2,3,4,0.75,0,2,2,1,1,0,1,2,12,-16.0
2016-11-14T20:00:00,Philadelphia 76ers,Ersan İlyasova,Reserve,22.36666666666667,5,11,0.455,1,2,0.5,2,2,1.0,0,6,6,0,0,0,0,1,13,-10.0
2016-11-14T20:00:00,Philadelphia 76ers,Jahlil Okafor,Reserve,21.35,2,11,0.182,0,0,,0,0,,2,1,3,1,0,2,0,1,4,-21.0
2016-11-14T20:00:00,Philadelphia 76ers,T.J. McConnell,Reserve,20.33333333333333,2,4,0.5,0,1,0.0,0,0,,1,1,2,3,2,0,2,1,4,-10.0
2016-11-14T20:00:00,Philadelphia 76ers,Hollis Thompson,Reserve,13.216666666666667,1,4,0.25,0,0,,1,2,0.5,2,0,2,0,1,1,1,2,3,-10.0
2016-11-14T20:00:00,Philadelphia 76ers,Gerald Henderson,Starter,27.45,4,8,0.5,1,1,1.0,2,2,1.0,1,0,1,3,3,1,0,1,11,-7.0
2016-11-14T20:00:00,Philadelphia 76ers,Timothé Luwawu-Cabarrot,Reserve,8.133333333333333,2,3,0.667,0,0,,0,0,,0,1,1,0,1,0,1,0,4,-4.0
2016-11-14T20:00:00,Boston Celtics,Marcus Smart,Starter,37.61666666666667,6,12,0.5,3,6,0.5,0,0,,2,4,6,3,4,0,2,1,15,-3.0
2016-11-14T20:00:00,Houston Rockets,Sam Dekker,Reserve,26.43333333333333,2,4,0.5,0,1,0.0,0,2,0.0,4,3,7,3,0,1,0,4,4,8.0
2016-11-14T20:00:00,Houston Rockets,Clint Capela,Starter,25.41666666666667,3,7,0.429,0,0,,2,3,0.667,3,10,13,1,0,5,0,0,8,21.0
2016-11-14T20:00:00,Houston Rockets,Eric Gordon,Starter,26.43333333333333,6,12,0.5,4,7,0.5710000000000001,0,0,,0,1,1,1,0,0,1,3,16,14.0
2016-11-14T20:00:00,Houston Rockets,Nenê Hilário,Reserve,16.266666666666666,6,8,0.75,0,1,0.0,1,4,0.25,3,1,4,0,0,1,3,2,13,5.0
2016-11-14T20:00:00,Houston Rockets,James Harden,Starter,33.55,12,20,0.6,4,8,0.5,5,5,1.0,1,6,7,9,1,1,5,2,33,23.0
2016-11-14T20:00:00,Houston Rockets,Trevor Ariza,Starter,35.583333333333336,6,14,0.429,5,11,0.455,0,0,,1,7,8,2,3,1,0,1,17,25.0
2016-11-14T20:00:00,Philadelphia 76ers,Richaun Holmes,Reserve,8.133333333333333,2,4,0.5,0,1,0.0,0,0,,1,2,3,1,0,0,0,0,4,-10.0
2016-11-14T20:00:00,Houston Rockets,Ryan Anderson,Starter,30.5,3,11,0.273,1,6,0.16699999999999998,0,0,,3,4,7,2,0,0,1,1,7,32.0
2016-11-14T20:30:00,Miami Heat,Hassan Whiteside,Starter,33.55,9,11,0.818,0,0,,5,9,0.556,5,11,16,1,2,2,4,3,23,0.0
2016-11-14T20:30:00,San Antonio Spurs,LaMarcus Aldridge,Starter,36.6,8,14,0.5710000000000001,0,0,,2,2,1.0,1,2,3,2,1,0,2,1,18,8.0
2016-11-14T20:30:00,Miami Heat,Derrick Williams,Starter,15.25,2,6,0.33299999999999996,0,2,0.0,1,2,0.5,0,1,1,0,1,0,1,1,5,-3.0
2016-11-14T20:30:00,Miami Heat,Tyler Johnson,Reserve,33.55,4,9,0.444,0,0,,3,6,0.5,0,8,8,6,1,0,0,0,11,1.0
2016-11-14T20:30:00,Miami Heat,James Johnson,Reserve,18.3,2,4,0.5,1,2,0.5,2,2,1.0,2,3,5,0,1,2,1,5,7,-11.0
2016-11-14T20:30:00,Miami Heat,Rodney McGruder,Reserve,18.3,1,2,0.5,0,1,0.0,0,0,,0,2,2,0,2,1,0,0,2,-6.0
2016-11-14T20:30:00,Miami Heat,Josh McRoberts,Reserve,13.216666666666667,0,6,0.0,0,1,0.0,0,0,,0,3,3,3,2,0,0,2,0,-4.0
2016-11-14T20:30:00,Miami Heat,Luke Babbitt,Reserve,7.116666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,0.0
2016-11-14T20:30:00,Miami Heat,Josh Richardson,Starter,28.466666666666665,4,9,0.444,0,2,0.0,0,0,,1,0,1,4,1,0,3,4,8,-5.0
2016-11-14T20:30:00,San Antonio Spurs,Manu Ginóbili,Reserve,16.266666666666666,2,5,0.4,2,2,1.0,0,0,,0,3,3,2,0,0,2,1,6,1.0
2016-11-14T20:30:00,San Antonio Spurs,Dewayne Dedmon,Reserve,10.166666666666666,0,3,0.0,0,0,,0,0,,3,3,6,0,0,2,2,3,0,1.0
2016-11-14T20:30:00,San Antonio Spurs,David Lee,Reserve,16.266666666666666,2,4,0.5,0,0,,1,2,0.5,2,5,7,2,0,1,0,0,5,1.0
2016-11-14T20:30:00,San Antonio Spurs,Jonathon Simmons,Reserve,22.36666666666667,1,5,0.2,0,2,0.0,3,4,0.75,2,2,4,2,1,1,1,1,5,1.0
2016-11-14T20:30:00,San Antonio Spurs,Patty Mills,Reserve,24.4,2,3,0.667,2,2,1.0,4,4,1.0,1,2,3,3,0,0,2,2,10,-10.0
2016-11-14T20:30:00,San Antonio Spurs,Danny Green,Starter,14.233333333333333,1,2,0.5,1,1,1.0,0,0,,0,1,1,0,0,1,1,2,3,8.0
2016-11-14T20:30:00,San Antonio Spurs,Tony Parker,Starter,25.41666666666667,4,10,0.4,0,1,0.0,3,4,0.75,1,2,3,6,1,0,2,1,11,15.0
2016-11-14T20:30:00,Miami Heat,Justise Winslow,Starter,35.583333333333336,3,11,0.273,0,1,0.0,1,2,0.5,2,1,3,5,1,0,0,2,7,9.0
2016-11-14T20:30:00,San Antonio Spurs,Pau Gasol,Starter,31.516666666666666,6,15,0.4,0,1,0.0,0,2,0.0,2,6,8,2,1,1,1,2,12,6.0
2016-11-14T20:30:00,San Antonio Spurs,Kyle Anderson,Reserve,5.083333333333333,0,1,0.0,0,0,,0,0,,1,1,2,1,0,1,0,0,0,-6.0
2016-11-14T20:30:00,San Antonio Spurs,Dejounte Murray,Reserve,0.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4.0
2016-11-14T20:30:00,San Antonio Spurs,Kawhi Leonard,Starter,34.56666666666667,7,19,0.368,3,5,0.6,7,9,0.778,1,11,12,4,0,0,4,2,24,-1.0
2016-11-14T20:30:00,San Antonio Spurs,Dāvis Bertāns,Reserve,0.0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,0.0
2016-11-14T20:30:00,Miami Heat,Dion Waiters,Starter,35.583333333333336,12,26,0.462,3,6,0.5,0,0,,0,2,2,3,3,3,4,5,27,-1.0
2016-11-14T21:00:00,Memphis Grizzlies,JaMychal Green,Starter,27.45,2,6,0.33299999999999996,0,0,,4,4,1.0,4,2,6,0,0,2,1,2,8,-5.0
2016-11-14T21:00:00,Utah Jazz,Joe Ingles,Starter,32.53333333333333,7,11,0.636,4,7,0.5710000000000001,2,2,1.0,0,4,4,2,1,0,0,4,20,-9.0
2016-11-14T21:00:00,Utah Jazz,Dante Exum,Starter,30.5,4,9,0.444,0,3,0.0,1,2,0.5,1,2,3,2,0,0,1,4,9,2.0
2016-11-14T21:00:00,Utah Jazz,Rudy Gobert,Starter,21.35,2,3,0.667,0,0,,2,2,1.0,0,5,5,2,1,1,2,5,6,10.0
2016-11-14T21:00:00,Utah Jazz,Derrick Favors,Starter,21.35,2,6,0.33299999999999996,0,0,,2,2,1.0,0,2,2,0,2,0,1,3,6,-5.0
2016-11-14T21:00:00,Utah Jazz,Trey Lyles,Reserve,32.53333333333333,6,12,0.5,1,6,0.16699999999999998,5,6,0.833,1,4,5,2,2,0,1,2,18,-10.0
2016-11-14T21:00:00,Utah Jazz,Shelvin Mack,Reserve,27.45,7,9,0.778,2,3,0.667,1,2,0.5,2,1,3,4,0,0,1,2,17,-1.0
2016-11-14T21:00:00,Utah Jazz,Boris Diaw,Reserve,20.33333333333333,3,4,0.75,0,0,,0,0,,1,0,1,1,1,0,0,5,6,-7.0
2016-11-14T21:00:00,Utah Jazz,Joe Johnson,Reserve,15.25,0,4,0.0,0,1,0.0,1,2,0.5,1,0,1,1,1,0,0,0,1,-3.0
2016-11-14T21:00:00,Utah Jazz,Raul Neto,Reserve,2.033333333333333,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,0.0
2016-11-14T21:00:00,Memphis Grizzlies,Mike Conley,Starter,30.5,7,14,0.5,2,5,0.4,2,2,1.0,0,3,3,7,1,0,0,0,18,4.0
2016-11-14T21:00:00,Memphis Grizzlies,Vince Carter,Reserve,31.516666666666666,6,11,0.545,3,5,0.6,5,6,0.833,1,6,7,2,1,0,3,3,20,8.0
2016-11-14T21:00:00,Memphis Grizzlies,Marc Gasol,Starter,32.53333333333333,9,17,0.529,2,6,0.33299999999999996,2,4,0.5,0,5,5,0,1,0,6,2,22,1.0
2016-11-14T21:00:00,Memphis Grizzlies,Chandler Parsons,Starter,23.38333333333333,3,6,0.5,0,2,0.0,3,3,1.0,0,4,4,1,0,0,1,2,9,-2.0
2016-11-14T21:00:00,Memphis Grizzlies,James Ennis,Starter,22.36666666666667,0,2,0.0,0,1,0.0,0,0,,1,2,3,1,0,0,0,5,0,3.0
2016-11-14T21:00:00,Memphis Grizzlies,Andrew Harrison,Reserve,26.43333333333333,1,4,0.25,1,2,0.5,2,2,1.0,0,2,2,2,0,0,1,5,5,6.0
2016-11-14T21:00:00,Memphis Grizzlies,Zach Randolph,Reserve,22.36666666666667,7,13,0.5379999999999999,0,0,,4,4,1.0,5,5,10,0,0,0,2,4,18,7.0
2016-11-14T21:00:00,Memphis Grizzlies,Deyonta Davis,Reserve,13.216666666666667,1,3,0.33299999999999996,0,0,,0,1,0.0,2,1,3,0,1,0,1,3,2,9.0
2016-11-14T21:00:00,Memphis Grizzlies,Jarell Martin,Reserve,10.166666666666666,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-1.0
2016-11-14T21:00:00,Utah Jazz,Gordon Hayward,Starter,35.583333333333336,4,14,0.28600000000000003,1,7,0.14300000000000002,4,4,1.0,0,4,4,3,0,0,2,2,13,-7.0
2016-11-14T22:30:00,Los Angeles Clippers,Luc Mbah a Moute,Starter,24.4,5,5,1.0,0,0,,1,1,1.0,0,2,2,0,1,0,0,2,11,40.0
2016-11-14T22:30:00,Los Angeles Clippers,Blake Griffin,Starter,25.41666666666667,9,15,0.6,0,1,0.0,2,3,0.667,1,5,6,6,2,0,1,3,20,39.0
2016-11-14T22:30:00,Los Angeles Clippers,Marreese Speights,Reserve,18.3,3,8,0.375,2,4,0.5,1,2,0.5,1,5,6,1,2,3,1,0,9,0.0
2016-11-14T22:30:00,Los Angeles Clippers,Raymond Felton,Reserve,21.35,4,6,0.667,3,4,0.75,0,0,,0,0,0,1,2,0,1,4,11,-4.0
2016-11-14T22:30:00,Los Angeles Clippers,Jamal Crawford,Reserve,21.35,5,10,0.5,3,5,0.6,4,4,1.0,0,0,0,5,1,0,1,0,17,-11.0
2016-11-14T22:30:00,Los Angeles Clippers,Brandon Bass,Reserve,22.36666666666667,2,4,0.5,0,0,,0,0,,0,4,4,0,0,1,0,0,4,-7.0
2016-11-14T22:30:00,Los Angeles Clippers,Austin Rivers,Reserve,25.41666666666667,1,6,0.16699999999999998,0,2,0.0,1,2,0.5,0,3,3,6,1,0,2,5,3,-11.0
2016-11-14T22:30:00,Los Angeles Clippers,Chris Paul,Starter,25.41666666666667,8,11,0.727,4,6,0.667,1,1,1.0,1,3,4,9,5,0,1,2,21,39.0
2016-11-14T22:30:00,Los Angeles Clippers,DeAndre Jordan,Starter,24.4,3,6,0.5,0,0,,1,2,0.5,5,9,14,0,1,1,3,1,7,40.0
2016-11-14T22:30:00,Los Angeles Clippers,J.J. Redick,Starter,22.36666666666667,6,13,0.462,2,3,0.667,4,4,1.0,0,2,2,4,2,0,1,2,18,43.0
2016-11-14T22:30:00,Brooklyn Nets,Trevor Booker,Starter,22.36666666666667,1,2,0.5,0,0,,2,2,1.0,0,3,3,2,2,0,2,3,4,-19.0
2016-11-14T22:30:00,Brooklyn Nets,Luis Scola,Reserve,14.233333333333333,0,1,0.0,0,1,0.0,0,0,,0,3,3,1,0,0,1,2,0,-23.0
2016-11-14T22:30:00,Los Angeles Clippers,Diamond Stone,Reserve,7.116666666666666,2,6,0.33299999999999996,0,0,,2,2,1.0,1,1,2,0,0,1,0,3,6,-8.0
2016-11-14T22:30:00,Brooklyn Nets,Chris McCullough,Reserve,12.2,6,9,0.667,1,2,0.5,0,0,,3,0,3,1,0,2,0,2,13,2.0
2016-11-14T22:30:00,Brooklyn Nets,Justin Hamilton,Starter,21.35,1,5,0.2,1,4,0.25,0,0,,1,2,3,0,0,0,1,2,3,-11.0
2016-11-14T22:30:00,Brooklyn Nets,Rondae Hollis-Jefferson,Starter,20.33333333333333,2,3,0.667,0,0,,4,4,1.0,1,1,2,1,0,0,2,4,8,-39.0
2016-11-14T22:30:00,Brooklyn Nets,Bojan Bogdanović,Starter,25.41666666666667,8,11,0.727,1,3,0.33299999999999996,1,1,1.0,0,2,2,0,1,0,3,1,18,-12.0
2016-11-14T22:30:00,Brooklyn Nets,Randy Foye,Reserve,28.466666666666665,1,4,0.25,1,3,0.33299999999999996,4,5,0.8,0,4,4,4,0,0,2,3,7,3.0
2016-11-14T22:30:00,Brooklyn Nets,Yogi Ferrell,Reserve,25.41666666666667,5,11,0.455,2,5,0.4,1,4,0.25,0,1,1,5,0,0,3,0,13,2.0
2016-11-14T22:30:00,Brooklyn Nets,Joe Harris,Reserve,25.41666666666667,3,6,0.5,1,3,0.33299999999999996,1,2,0.5,1,1,2,2,2,0,1,4,8,-17.0
2016-11-14T22:30:00,Brooklyn Nets,Anthony Bennett,Reserve,25.41666666666667,2,8,0.25,1,5,0.2,2,2,1.0,1,8,9,1,0,0,1,0,7,-13.0
2016-11-14T22:30:00,Brooklyn Nets,Sean Kilpatrick,Starter,18.3,5,17,0.294,2,7,0.28600000000000003,2,2,1.0,2,3,5,1,1,0,5,0,14,-33.0
2016-11-15T19:00:00,Toronto Raptors,Kyle Lowry,Starter,39.65,11,23,0.478,4,8,0.5,2,2,1.0,3,2,5,9,4,0,1,3,28,8.0
2016-11-15T19:00:00,Toronto Raptors,Jonas Valančiūnas,Starter,34.56666666666667,5,9,0.556,0,0,,4,4,1.0,3,6,9,2,0,0,2,1,14,-4.0
2016-11-15T19:00:00,Toronto Raptors,DeMar DeRozan,Starter,34.56666666666667,10,27,0.37,2,5,0.4,4,8,0.5,1,5,6,4,3,0,2,1,26,-9.0
2016-11-15T19:00:00,Toronto Raptors,Norman Powell,Starter,28.466666666666665,4,7,0.5710000000000001,3,5,0.6,1,2,0.5,0,3,3,3,0,1,1,5,12,-5.0
2016-11-15T19:00:00,Toronto Raptors,Pascal Siakam,Starter,15.25,4,5,0.8,0,0,,0,0,,2,1,3,2,0,3,1,5,8,5.0
2016-11-15T19:00:00,Toronto Raptors,Patrick Patterson,Reserve,33.55,1,6,0.16699999999999998,0,3,0.0,0,0,,2,4,6,2,2,0,0,4,2,-14.0
2016-11-15T19:00:00,Toronto Raptors,Terrence Ross,Reserve,25.41666666666667,7,12,0.583,4,7,0.5710000000000001,0,0,,0,3,3,0,2,0,0,0,18,8.0
2016-11-15T19:00:00,Toronto Raptors,Cory Joseph,Reserve,18.3,4,7,0.5710000000000001,0,1,0.0,1,2,0.5,0,1,1,2,0,0,0,1,9,-13.0
2016-11-15T19:00:00,Cleveland Cavaliers,LeBron James,Starter,38.63333333333333,10,15,0.667,2,5,0.4,6,10,0.6,0,9,9,15,1,0,5,2,28,1.0
2016-11-15T19:00:00,Cleveland Cavaliers,Kyrie Irving,Starter,35.583333333333336,10,20,0.5,2,4,0.5,2,4,0.5,2,3,5,4,2,0,5,3,24,2.0
2016-11-15T19:00:00,Cleveland Cavaliers,Kevin Love,Starter,34.56666666666667,5,16,0.313,1,7,0.14300000000000002,8,9,0.889,4,9,13,1,0,3,3,1,19,18.0
2016-11-15T19:00:00,Cleveland Cavaliers,Tristan Thompson,Starter,29.48333333333333,7,8,0.875,0,0,,1,1,1.0,3,8,11,0,0,1,1,2,15,8.0
2016-11-15T19:00:00,Cleveland Cavaliers,Richard Jefferson,Starter,26.43333333333333,2,5,0.4,1,2,0.5,0,0,,0,0,0,1,0,0,1,5,5,10.0
2016-11-15T19:00:00,Cleveland Cavaliers,Iman Shumpert,Reserve,27.45,1,5,0.2,1,5,0.2,1,2,0.5,0,2,2,3,0,2,1,1,4,-6.0
2016-11-15T19:00:00,Cleveland Cavaliers,Channing Frye,Reserve,19.316666666666666,7,10,0.7,5,8,0.625,2,2,1.0,1,2,3,1,0,1,0,2,21,-9.0
2016-11-15T19:00:00,Cleveland Cavaliers,Mike Dunleavy,Reserve,18.3,2,3,0.667,1,2,0.5,0,0,,0,2,2,1,0,0,0,0,5,0.0
2016-11-15T19:00:00,Cleveland Cavaliers,Jordan McRae,Reserve,10.166666666666666,0,1,0.0,0,0,,0,0,,0,1,1,0,1,0,1,2,0,-4.0
2016-11-15T19:00:00,Toronto Raptors,Lucas Nogueira,Reserve,9.15,0,0,,0,0,,0,0,,1,3,4,0,0,1,1,5,0,4.0
2016-11-15T19:30:00,Miami Heat,Josh McRoberts,Reserve,8.133333333333333,0,3,0.0,0,0,,0,0,,1,4,5,1,0,0,0,2,0,-3.0
2016-11-15T19:30:00,Miami Heat,Udonis Haslem,Reserve,0.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.0
2016-11-15T19:30:00,Miami Heat,Luke Babbitt,Reserve,5.083333333333333,0,2,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,1,0,0,1.0
2016-11-15T19:30:00,Miami Heat,James Johnson,Reserve,26.43333333333333,5,8,0.625,3,5,0.6,0,0,,2,2,4,0,1,1,4,5,13,9.0
2016-11-15T19:30:00,Atlanta Hawks,Paul Millsap,Starter,34.56666666666667,7,17,0.41200000000000003,0,2,0.0,1,2,0.5,1,5,6,4,2,0,1,2,15,10.0
2016-11-15T19:30:00,Miami Heat,Derrick Williams,Starter,18.3,3,8,0.375,0,2,0.0,0,0,,0,1,1,1,1,0,0,3,6,-15.0
2016-11-15T19:30:00,Miami Heat,Tyler Johnson,Reserve,33.55,5,10,0.5,2,4,0.5,2,4,0.5,0,2,2,2,0,1,6,1,14,-10.0
2016-11-15T19:30:00,Atlanta Hawks,Dennis Schröder,Starter,32.53333333333333,7,15,0.467,2,2,1.0,2,2,1.0,1,0,1,4,1,0,5,1,18,0.0
2016-11-15T19:30:00,Atlanta Hawks,Kent Bazemore,Starter,30.5,4,12,0.33299999999999996,1,2,0.5,3,4,0.75,0,3,3,1,2,2,2,3,12,1.0
2016-11-15T19:30:00,Atlanta Hawks,Dwight Howard,Starter,24.4,5,9,0.556,0,0,,1,3,0.33299999999999996,2,9,11,1,3,0,5,3,11,-1.0
2016-11-15T19:30:00,Atlanta Hawks,Tim Hardaway,Reserve,24.4,6,10,0.6,1,4,0.25,2,3,0.667,1,1,2,1,2,0,0,0,15,1.0
2016-11-15T19:30:00,Atlanta Hawks,Thabo Sefolosha,Reserve,23.38333333333333,0,2,0.0,0,2,0.0,3,4,0.75,0,2,2,0,3,0,0,0,3,-5.0
2016-11-15T19:30:00,Atlanta Hawks,Kyle Korver,Starter,28.466666666666665,2,4,0.5,0,2,0.0,0,0,,0,2,2,0,0,1,3,0,4,5.0
2016-11-15T19:30:00,Atlanta Hawks,Malcolm Delaney,Reserve,15.25,0,3,0.0,0,0,,1,1,1.0,0,2,2,3,0,0,2,1,1,3.0
2016-11-15T19:30:00,Atlanta Hawks,Kris Humphries,Reserve,3.05,0,1,0.0,0,1,0.0,0,0,,1,0,1,0,0,1,1,0,0,-2.0
2016-11-15T19:30:00,Miami Heat,Josh Richardson,Starter,38.63333333333333,8,14,0.5710000000000001,1,3,0.33299999999999996,2,2,1.0,1,3,4,2,2,3,3,3,19,-9.0
2016-11-15T19:30:00,Miami Heat,Hassan Whiteside,Starter,38.63333333333333,6,15,0.4,0,0,,7,8,0.875,10,15,25,2,2,1,4,3,19,4.0
2016-11-15T19:30:00,Miami Heat,Rodney McGruder,Starter,36.6,4,11,0.364,0,3,0.0,0,0,,3,1,4,3,2,0,0,3,8,0.0
2016-11-15T19:30:00,Miami Heat,Dion Waiters,Starter,33.55,5,18,0.278,1,5,0.2,0,0,,0,1,1,2,3,1,5,3,11,10.0
2016-11-15T19:30:00,Atlanta Hawks,Mike Muscala,Reserve,22.36666666666667,6,7,0.857,2,2,1.0,0,0,,0,5,5,4,1,0,0,3,14,3.0
2016-11-15T20:00:00,Minnesota Timberwolves,Andrew Wiggins,Starter,42.7,10,24,0.41700000000000004,3,6,0.5,6,9,0.667,0,2,2,3,0,2,4,1,29,-9.0
